track_id,deezer_match_status,deezer_id,deezer_preview_url,audio_status,audio_tempo,audio_duration_sec,audio_rms,audio_centroid,audio_rolloff,audio_zcr,audio_mfcc_01,audio_mfcc_02,audio_mfcc_03,audio_mfcc_04,audio_mfcc_05,audio_mfcc_06,audio_mfcc_07,audio_mfcc_08,audio_mfcc_09,audio_mfcc_10,audio_mfcc_11,audio_mfcc_12,audio_mfcc_13,audio_error,feature_schema,audio_rms_std,audio_centroid_std,audio_rolloff_std,audio_zcr_std,audio_mfcc_01_std,audio_mfcc_02_std,audio_mfcc_03_std,audio_mfcc_04_std,audio_mfcc_05_std,audio_mfcc_06_std,audio_mfcc_07_std,audio_mfcc_08_std,audio_mfcc_09_std,audio_mfcc_10_std,audio_mfcc_11_std,audio_mfcc_12_std,audio_mfcc_13_std,audio_chroma_01,audio_chroma_02,audio_chroma_03,audio_chroma_04,audio_chroma_05,audio_chroma_06,audio_chroma_07,audio_chroma_08,audio_chroma_09,audio_chroma_10,audio_chroma_11,audio_chroma_12,audio_contrast_01,audio_contrast_02,audio_contrast_03,audio_contrast_04,audio_contrast_05,audio_contrast_06,audio_contrast_07
72ictTz6o0dusD2QpCn4bn,matched,2563806982.0,"https://cdnt-preview.dzcdn.net/api/1/1/4/4/5/0/445ba54813ad73286c07f1d9ab983772.mp3?hdnea=exp=1781686614~acl=/api/1/1/4/4/5/0/445ba54813ad73286c07f1d9ab983772.mp3*~data=user_id=0,application_id=42~hmac=d09faaab86265281d07dd56877ffb65acce8d59eea7c8d623e9a06e4fe09506e",ok,92.28515625,,0.226659670472145,2544.904132127773,5076.18597166457,0.1263620476973684,-78.5731201171875,95.79100036621094,-5.5060648918151855,-4.264143466949463,0.7831484079360962,-10.792731285095217,3.509915351867676,-7.436724662780762,-9.895627975463867,5.71837329864502,-8.302997589111328,4.564512729644775,-7.952537059783935,,v2,0.1431400775909423,1345.648338019893,2451.673813816526,0.1157889057996906,69.40324401855469,45.231224060058594,33.2330322265625,21.424524307250977,19.5562801361084,17.440933227539062,16.15084457397461,16.234092712402344,18.626861572265625,12.195151329040527,13.484082221984863,12.683358192443848,11.027148246765137,0.2412526458501815,0.2633035480976105,0.2897891998291015,0.324635773897171,0.2779097557067871,0.2586292028427124,0.2759536802768707,0.2611377835273742,0.2788979411125183,0.2538903057575226,0.287361592054367,0.2327024191617965,22.11088874898268,14.62761895106575,18.03000271997527,17.796249727614967,17.53914847547732,21.4657813698342,47.34510138793328
2bnvcpBdmQToSWce8C6phj,matched,2643748422.0,"https://cdnt-preview.dzcdn.net/api/1/1/6/9/9/0/699e0cbd4aff55480d8fbe4139795a26.mp3?hdnea=exp=1781686616~acl=/api/1/1/6/9/9/0/699e0cbd4aff55480d8fbe4139795a26.mp3*~data=user_id=0,application_id=42~hmac=4bca929f43b3dbf32dab04f3602429393bc946c8cde76fb155415c09051471fa",ok,151.99908088235293,,0.1028029024600982,1600.1320217195048,3281.6218231484618,0.0668306616437693,-129.32015991210938,140.9355926513672,-28.707677841186523,26.82302665710449,5.452601909637451,9.503702163696287,4.178043365478516,13.552350044250488,1.0562713146209717,2.918910264968872,9.553117752075195,5.752138614654541,3.356050729751587,,v2,0.0252345632761716,599.9751459148571,1478.7893995930492,0.0351437733033565,49.284027099609375,33.48633575439453,14.513355255126951,6.782064437866211,6.5753936767578125,8.45644760131836,6.681497097015381,5.81149959564209,4.776885032653809,6.109640121459961,6.435450077056885,5.791845798492432,4.6926679611206055,0.1324561089277267,0.3763611912727356,0.2612359821796417,0.4589704275131225,0.0741376727819442,0.1800651848316192,0.2644717097282409,0.087733544409275,0.2324603348970413,0.0423279330134391,0.1657019257545471,0.0416369438171386,21.333662004416983,15.856577398375713,16.324962286416927,15.247847634575148,16.668891296541315,17.504883843720393,50.95118504888627
4L4YgYtU6sGzQBdEXm6EM9,matched,375141931.0,"https://cdnt-preview.dzcdn.net/api/1/1/6/2/3/0/6235cc810b161b9fb2df28bb2975d97f.mp3?hdnea=exp=1781686618~acl=/api/1/1/6/2/3/0/6235cc810b161b9fb2df28bb2975d97f.mp3*~data=user_id=0,application_id=42~hmac=41bcfaac8bfe968bdddf89a3b8b79f97d808a6ceaf378bd81c3a800449c2096e",ok,129.19921875,,0.2289955914020538,2931.073046260311,6204.5458152936335,0.1249089196739551,-18.97436141967773,64.17256164550781,-11.379921913146973,15.848814010620115,6.889021873474121,7.480082511901855,1.105707049369812,9.919322967529297,0.3354145586490631,8.589944839477539,1.9987248182296755,6.693551540374756,0.6439034342765808,,v2,0.0774054825305938,770.4462665909517,1475.0064944104736,0.0699146116292582,50.81325149536133,23.769651412963867,16.710189819335938,13.070793151855469,12.40371799468994,10.79731273651123,11.267220497131348,10.17639446258545,8.890746116638184,10.238100051879885,9.742655754089355,7.6962971687316895,6.714960098266602,0.2341564893722534,0.2388350963592529,0.2367360442876815,0.1815564483404159,0.1569416671991348,0.2240171581506729,0.3822153210639953,0.3721636831760406,0.2688136696815491,0.3219689428806305,0.3239846229553222,0.2719127833843231,21.46083056604457,15.635627285172294,18.295159658413063,16.70368786751496,16.522621633138733,16.26919048927975,45.88734900891284
0OpGOVdpatORSfrrnSZHmW,matched,2066439187.0,"https://cdnt-preview.dzcdn.net/api/1/1/a/4/b/0/a4bf5a2259362069145867f9ff9d563b.mp3?hdnea=exp=1781686620~acl=/api/1/1/a/4/b/0/a4bf5a2259362069145867f9ff9d563b.mp3*~data=user_id=0,application_id=42~hmac=311998afd59f065fedeac68fad65d902b470998f78fcbab5875746987055200e",ok,129.19921875,,0.2443670928478241,1826.3300651108525,3756.118953929228,0.0989238160313467,-88.6133041381836,143.02659606933594,-0.7976191639900208,10.570048332214355,-10.240330696105955,-0.9032277464866638,-1.136702299118042,-2.340090036392212,8.682271003723145,-3.90807843208313,-6.88330602645874,-1.685875654220581,-1.174222707748413,,v2,0.0785320103168487,964.825144213667,2108.4615821195634,0.0442329123196614,127.81480407714844,75.40882873535156,33.39826202392578,32.36180114746094,22.04264259338379,17.14733123779297,11.948529243469238,10.992857933044434,12.346570014953612,9.521484375,8.745940208435059,9.247626304626465,7.53437614440918,0.5352190732955933,0.0588177666068077,0.1339102536439895,0.2595838010311126,0.0304433088749647,0.199900671839714,0.144462764263153,0.3364579975605011,0.2439987063407898,0.1405263841152191,0.1220097988843917,0.1969826817512512,21.21828159427137,16.72348679415778,19.889869958729584,23.434460387583787,23.662685333518528,23.29259127109892,42.447968286983226
1gsrFaPPIpxsD92lNZHWzG,matched,1481862222.0,"https://cdnt-preview.dzcdn.net/api/1/1/a/0/5/0/a0568a1725fe85925156312a742033c2.mp3?hdnea=exp=1781686622~acl=/api/1/1/a/0/5/0/a0568a1725fe85925156312a742033c2.mp3*~data=user_id=0,application_id=42~hmac=b8a9f63026a10480047b02a5436396ebffe64319c8369dc1dca86c43ca4d308b",ok,129.19921875,,0.3215367794036865,3083.605992427152,6718.459374395317,0.1097166457043343,-4.605731010437012,56.475128173828125,0.5945594906806946,20.00193214416504,9.420296669006348,9.994443893432615,3.331920862197876,10.625383377075195,0.4448274374008178,8.94176197052002,1.7281314134597778,5.784558296203613,2.667713165283203,,v2,0.1010622978210449,858.7330052987697,1585.402768514837,0.0785624671174468,59.50241088867188,25.210039138793945,22.728654861450195,12.602568626403809,12.038832664489746,11.987061500549316,11.37674045562744,11.73601245880127,10.732975006103516,8.285700798034668,9.519129753112791,9.22101879119873,7.636018753051758,0.1945844143629074,0.2308449298143386,0.2001845389604568,0.2408289462327957,0.2512184083461761,0.2713827490806579,0.4148281812667846,0.3561820089817047,0.3405253887176513,0.2434900254011154,0.2519212961196899,0.206331118941307,22.4616718356008,13.508078683647115,16.046283307241463,16.35541460049732,17.029596063941515,16.27068538967786,46.57007638676162
0ZxS5AhNqDKvkK1UBFwRJU,matched,2196590727.0,"https://cdnt-preview.dzcdn.net/api/1/1/6/7/f/0/67f57dbc7266ccd669e3a8dcdb83d6af.mp3?hdnea=exp=1781686624~acl=/api/1/1/6/7/f/0/67f57dbc7266ccd669e3a8dcdb83d6af.mp3*~data=user_id=0,application_id=42~hmac=3630543539fdd4b1f873123c83ed7c61db2986445984e0acf2483e00c91efc22",ok,123.046875,,0.2689813077449798,2614.5822540793,5904.447629946304,0.1023553901412538,-16.650634765625,88.49652862548828,5.076921463012695,14.63567066192627,8.803814888000488,3.699850559234619,-6.620617389678955,3.956861972808838,-5.120481491088867,-1.2953228950500488,-6.501982688903809,-0.4522172212600708,-5.923251628875732,,v2,0.0792449340224266,853.7836100300541,2033.016720806592,0.0614255473822841,54.29072570800781,32.41250228881836,27.82016372680664,15.660808563232422,15.956177711486816,12.394733428955078,11.756982803344728,11.154820442199709,9.370965957641602,8.626311302185059,8.392951965332031,8.53667163848877,8.615866661071777,0.2736711800098419,0.151391252875328,0.2206138670444488,0.3195731043815613,0.2053292542695999,0.3533536493778229,0.1875750720500946,0.2507449686527252,0.2602155208587646,0.2209655046463012,0.3621445596218109,0.2349773198366165,22.15939622124297,14.387849830067228,17.18181046211622,16.202429115761117,16.39407439864597,15.591678272602572,47.121556996500246
6r1AcMml4IsnPzD1AHeGOL,matched,1742710357.0,"https://cdnt-preview.dzcdn.net/api/1/1/5/7/6/0/57622af92df1476b3ac7ef600a6ad4d2.mp3?hdnea=exp=1781686625~acl=/api/1/1/5/7/6/0/57622af92df1476b3ac7ef600a6ad4d2.mp3*~data=user_id=0,application_id=42~hmac=22d09bd3f1b19a85b798a4978e87dac0d2f347f4229457ec4858da2eac7d711a",ok,112.34714673913044,,0.3150977194309234,2623.416531558819,6154.762782991486,0.1168844028154024,-1.715853214263916,85.21621704101562,8.774887084960938,13.53562068939209,11.7431058883667,1.0825496912002563,5.739196300506592,6.027838706970215,-2.5651655197143555,11.262860298156738,-13.385590553283691,5.494239807128906,-4.302617073059082,,v2,0.0630948096513748,580.8517391843453,1374.261099369956,0.040158700715497,33.97379684448242,15.888392448425291,12.163725852966309,12.117082595825195,9.672286033630373,9.895086288452148,8.572112083435059,7.972259998321533,8.899890899658203,8.66576862335205,10.157967567443848,7.889997482299805,9.742108345031738,0.1855848580598831,0.2506232857704162,0.2475266754627227,0.1666537523269653,0.3667997121810913,0.1408601701259613,0.2624155879020691,0.229959487915039,0.2239283472299575,0.4098312854766845,0.1801089644432068,0.327871024608612,19.18151107911321,16.741575429632555,20.96824086659436,22.63830626420477,21.790628069502617,21.905449354792307,48.36701413256469
0RX6ggjVxAlvpSyJWeICBg,matched,2255287787.0,"https://cdnt-preview.dzcdn.net/api/1/1/b/0/3/0/b0321936397c3bceac2f9a314c7bfa80.mp3?hdnea=exp=1781686627~acl=/api/1/1/b/0/3/0/b0321936397c3bceac2f9a314c7bfa80.mp3*~data=user_id=0,application_id=42~hmac=321e76adfee2e551e6b888e745fd12c045b30170ba7d348a6b97f4c31015768b",ok,89.10290948275862,,0.129008874297142,2099.350408723781,4215.574508997678,0.0973807414618808,-158.2472381591797,97.07872009277344,-12.785066604614258,16.383089065551758,2.2487778663635254,12.812828063964844,-4.160131454467773,2.5537445545196533,-2.9929795265197754,-2.786327362060547,5.901046276092529,-0.0816128849983215,-2.7868237495422363,,v2,0.1057851612567901,889.375987949428,1765.0333170939427,0.0666869780982203,83.06295776367188,35.16114807128906,27.639236450195312,23.386762619018555,20.222383499145508,17.82406234741211,15.923563957214355,13.929961204528809,13.434992790222168,11.950836181640623,11.02194881439209,11.628945350646973,8.941479682922363,0.3354406058788299,0.2267239987850189,0.2332685738801956,0.2222447842359542,0.2227755635976791,0.2868701517581939,0.2755824625492096,0.4183184206485748,0.2832426130771637,0.239919513463974,0.208231121301651,0.2002319693565368,23.91229872804803,16.217214346859084,19.73574491390069,18.378479818511963,19.38003829877736,18.04437146962012,47.02666462547164
7291miLWwfOhRbsIeLj9t4,matched_fuzzy,2562219472.0,"https://cdnt-preview.dzcdn.net/api/1/1/5/0/f/0/50fae7d506ba32fc06664c343b41ad23.mp3?hdnea=exp=1781686629~acl=/api/1/1/5/0/f/0/50fae7d506ba32fc06664c343b41ad23.mp3*~data=user_id=0,application_id=42~hmac=265a62dda668dfbe6e36a9a4ea95182fa2b59fbc44f6ccedb0d1d3c6151e39da",ok,129.19921875,,0.3122575879096985,3146.84638084106,6225.912352759771,0.1577881615228328,-9.272208213806152,47.87638854980469,-14.006065368652344,20.085081100463867,-1.9309016466140747,19.656850814819336,15.224337577819824,9.6777982711792,2.2072088718414307,15.577199935913086,-2.430039644241333,10.19085693359375,-3.151813745498657,,v2,0.0913051515817642,868.9506259587208,1580.9854279541878,0.084619113354489,54.03731918334961,33.8800163269043,22.68086814880371,15.68288516998291,12.638463020324709,11.849812507629396,12.87656593322754,10.132831573486328,10.37331199645996,12.443042755126951,9.742222785949709,9.361076354980469,11.019539833068848,0.2355103194713592,0.2807473242282867,0.2598449885845184,0.265227198600769,0.2180263698101043,0.2783164978027344,0.3768449425697326,0.2956944406032562,0.3027867674827575,0.2459071427583694,0.2845710813999176,0.2637493312358856,23.00679864428346,14.06957252972025,17.208413887930366,19.33165680690867,19.124339823939497,20.13899812286155,49.11408577028138
0ALb7Uyx3DW9sq6LyLH3T6,matched,2954208071.0,"https://cdnt-preview.dzcdn.net/api/1/1/8/4/1/0/841e41e2b5d0532f8f02cdbbc260f48a.mp3?hdnea=exp=1781686631~acl=/api/1/1/8/4/1/0/841e41e2b5d0532f8f02cdbbc260f48a.mp3*~data=user_id=0,application_id=42~hmac=1af898195ad21e94036cbe039c2ab1d22fbdcbeaed2e85256d21d110894d9c6b",ok,151.99908088235293,,0.108100026845932,2775.452764642762,6137.122085511916,0.0764333049610895,-153.09910583496094,59.46091842651367,2.608165979385376,11.244175910949709,2.7175092697143555,19.69659805297852,4.767792224884033,13.754563331604004,3.904994487762451,12.414261817932127,5.703662872314453,12.992445945739746,8.60801887512207,,v2,0.0576661042869091,1061.1987364609004,2043.8584146585024,0.0581075804069519,123.41300964355467,29.02134895324707,15.20146369934082,11.751694679260254,10.00398063659668,9.42188835144043,8.504800796508789,8.579516410827637,6.549582481384277,7.11821174621582,6.504914283752441,6.803636074066162,6.159363746643066,0.0477899052202701,0.1010410636663436,0.3342134356498718,0.7567355036735535,0.2654069364070892,0.1306213140487671,0.1321050971746444,0.1270785927772522,0.0884348973631858,0.095723919570446,0.1526530534029007,0.042465329170227,22.5446899610854,12.55494918602405,14.187638121108789,13.000106466687576,14.113697348151808,14.496035774953606,46.912311324735256
4Z1nwI0yyq56GncZxlBgA3,matched,3458774201.0,"https://cdnt-preview.dzcdn.net/api/1/1/1/e/f/0/1ef1bdbf6e62fc7c9782a9b44bdff31f.mp3?hdnea=exp=1781686633~acl=/api/1/1/1/e/f/0/1ef1bdbf6e62fc7c9782a9b44bdff31f.mp3*~data=user_id=0,application_id=42~hmac=b5c3efe98c9025962677e91aa41c3492a554ee91eedd6cea72254b545fe5def2",ok,80.74951171875,,0.2615591585636139,2541.6332456924256,5778.198393358166,0.0893611376499613,-61.39086532592773,79.97506713867188,23.928438186645508,33.42060470581055,12.09860134124756,8.959941864013672,7.756607532501221,-0.8449902534484863,-13.392363548278809,3.5755364894866943,-1.3673526048660278,3.634435415267944,-4.598949909210205,,v2,0.1351020038127899,939.6922519187896,1780.475621062253,0.0605367323449607,59.27164840698242,32.96403503417969,24.59922409057617,19.713193893432617,16.63109588623047,15.506071090698242,12.256732940673828,12.191717147827148,11.269763946533203,11.265692710876465,11.45909023284912,11.414640426635742,7.989407062530518,0.2792057991027832,0.2812811434268951,0.2464684844017028,0.2865855395793915,0.2480257153511047,0.2555720210075378,0.2720588147640228,0.2395819574594497,0.3713164925575256,0.2982423901557922,0.3109845221042633,0.260732352733612,22.38286060132544,14.369101655149157,18.549896525470768,16.528014846472217,16.407310614840107,17.407969147002774,46.63194931435344
3HT6vT6B7PdLjLI7m3bpHi,matched,2883618832.0,"https://cdnt-preview.dzcdn.net/api/1/1/d/b/5/0/db5977ee4f986f2f7f2c2df7c83ed74b.mp3?hdnea=exp=1781686635~acl=/api/1/1/d/b/5/0/db5977ee4f986f2f7f2c2df7c83ed74b.mp3*~data=user_id=0,application_id=42~hmac=ad07c9e2085c969899f56fe4ea0197f832f5e893d512eb8a36b936cc757cc10d",ok,151.99908088235293,,0.2534108757972717,2529.757031325287,5332.70942050237,0.0973830090218653,-107.50824737548828,74.34720611572266,11.764673233032228,9.97010326385498,4.880569934844971,11.310138702392578,-1.5045255422592163,13.216047286987305,4.825733661651611,11.41179084777832,1.9323946237564087,6.853923797607422,1.111184000968933,,v2,0.1324428617954254,1264.2213212155796,2615.4508537695297,0.0759730276023882,146.3587188720703,47.44396209716797,39.9254150390625,25.864076614379883,16.707275390625,15.27761173248291,14.248027801513672,12.960835456848145,11.186800003051758,10.944774627685549,10.283509254455566,10.27329158782959,8.871448516845703,0.2391081601381302,0.2087986767292022,0.2290862500667572,0.2877784371376037,0.3379489183425903,0.3943131864070892,0.2815692126750946,0.2551714777946472,0.2917374074459076,0.2820453941822052,0.2319935411214828,0.2034562230110168,21.688660332043725,13.643838927394157,18.50397377285742,18.735355857308665,18.400747242640563,17.54885505420849,46.76035948186289
5cN5ZrZ9ParClbHYI1Qc3o,matched,3794993422.0,"https://cdnt-preview.dzcdn.net/api/1/1/5/6/d/0/56d8981ff04920859aa33f235ebcc413.mp3?hdnea=exp=1781686636~acl=/api/1/1/5/6/d/0/56d8981ff04920859aa33f235ebcc413.mp3*~data=user_id=0,application_id=42~hmac=673eb0aafc55a5bee1450a1032fe2fb38c20ea8cbc932053476f709ac7bea70a",ok,143.5546875,,0.4017455279827118,3702.902057466642,7560.120951649575,0.1894244025735294,69.93841552734375,43.37908935546875,-5.519973278045654,7.336601734161377,1.3026704788208008,6.609365940093994,1.654935598373413,6.240342617034912,-0.0807937309145927,2.9388413429260254,1.4863989353179932,8.316545486450195,1.2748656272888184,,v2,0.0739203989505767,683.2101656428911,1249.4484019189629,0.0595812024982683,59.6318588256836,33.60009002685547,14.615740776062012,11.6578950881958,9.206822395324709,8.191398620605469,8.174051284790039,9.929224967956545,11.06138515472412,10.99837875366211,10.80271339416504,8.768860816955566,9.444501876831056,0.2891130149364471,0.3309796154499054,0.3005922436714172,0.2126317918300628,0.2668692469596863,0.2850102186203003,0.2143584042787552,0.25604909658432,0.2308710515499115,0.2852497398853302,0.3035328388214111,0.3081023395061493,20.651340003328844,13.427723696881392,16.239764240850278,16.856521268027294,16.688544780781253,15.789311507322005,44.778160465272144
7Fic9EhJyZ94BMTFU1DVrB,matched_fuzzy,1614466472.0,"https://cdnt-preview.dzcdn.net/api/1/1/c/8/7/0/c872ad8e87740e0349106e7482fb2e3c.mp3?hdnea=exp=1781686639~acl=/api/1/1/c/8/7/0/c872ad8e87740e0349106e7482fb2e3c.mp3*~data=user_id=0,application_id=42~hmac=469afddb89cd49bb680f2a2ded88fad873fdd5a1671a4d03503b40fc6e462f59",ok,89.10290948275862,,0.0886185392737388,3097.6721437376464,6031.43852871638,0.1488917678502322,-199.3389587402344,52.96467590332031,3.186222553253174,23.151403427124023,14.560885429382324,13.213202476501465,1.3967653512954712,4.802416324615479,-6.669347286224365,-2.542226076126098,-8.383164405822754,1.742134928703308,-1.1652979850769043,,v2,0.0687835663557052,1443.0399123271295,2441.5445545885527,0.1129670551059737,85.3536148071289,46.081241607666016,50.180294036865234,21.57875061035156,21.105424880981445,20.428184509277344,14.640522003173828,19.19177627563477,13.098301887512209,14.538827896118164,11.37763786315918,11.918024063110352,11.484537124633787,0.3554388880729675,0.3273581564426422,0.3294827938079834,0.2977123856544494,0.1902504563331604,0.1934355199337005,0.2064592391252517,0.2987679541110992,0.2349376082420349,0.1792695075273513,0.2145168185234069,0.0956626161932945,22.324377063721847,16.49266771445839,19.44660840628673,21.28989594319838,20.115829907767328,20.519043859720984,48.78158423056694
005S6x895lRAZLsSBEqaqm,matched,4077802351.0,"https://cdnt-preview.dzcdn.net/api/1/1/f/2/1/0/f21d3155c5c0416632e2c4cdd700ce3c.mp3?hdnea=exp=1781686641~acl=/api/1/1/f/2/1/0/f21d3155c5c0416632e2c4cdd700ce3c.mp3*~data=user_id=0,application_id=42~hmac=69496db748a83d4b4cb9a3bc02b90ab5080665bfd5b9e6c8048ad5807a188963",ok,135.99917763157896,,0.1295541822910308,3188.5114326307285,6506.060658741292,0.1432523461687306,-77.59848022460938,42.798858642578125,-11.365508079528809,28.59282112121582,11.964324951171877,15.685253143310549,16.42837142944336,19.98115348815918,5.122255802154541,4.438040256500244,2.290858745574951,9.806469917297363,0.3943143784999847,,v2,0.032360702753067,698.6064567343401,1172.2274556856885,0.0689231099677601,35.30598068237305,19.67964744567871,19.981416702270508,13.728352546691896,15.460431098937988,11.830931663513184,13.41090202331543,11.284326553344728,11.39734935760498,10.722972869873049,10.180879592895508,9.745150566101074,10.164217948913574,0.3034669756889343,0.2177505195140838,0.1927307993173599,0.1867829114198684,0.225913405418396,0.3717495799064636,0.2497516572475433,0.289218008518219,0.3181004524230957,0.3463242053985595,0.2932841181755066,0.2135555893182754,21.788709076990184,14.720642905476575,17.62250826884239,19.020448329595315,16.48860843208657,16.265909285083843,46.54753977160355
0HOLbMwPsOKXl6LEc35cnj,matched,3136308701.0,"https://cdnt-preview.dzcdn.net/api/1/1/4/1/1/0/4118012ae50eac3a3827fab7e6ff4dd8.mp3?hdnea=exp=1781686643~acl=/api/1/1/4/1/1/0/4118012ae50eac3a3827fab7e6ff4dd8.mp3*~data=user_id=0,application_id=42~hmac=ed5949051826bd718491cd05ec9dc599a14c7b8dc91f8f07bff6c84c418c9242",ok,103.359375,,0.2477414608001709,1981.1592551873148,4514.197703264077,0.0671099494485294,-61.755889892578125,104.20201110839844,2.901028871536255,27.451051712036133,5.735018253326416,8.94747543334961,0.7496663331985474,9.214961051940918,0.7316274046897888,1.221103549003601,-3.33278489112854,2.321521043777466,-2.0736844539642334,,v2,0.0743698850274086,581.0992532615087,1522.0997240200804,0.0299492403271665,61.31570053100586,27.06713485717773,20.44593620300293,16.804574966430664,12.865922927856444,9.765748977661133,7.902161121368408,8.704421997070312,8.333824157714844,8.912735939025879,8.18458080291748,7.946128845214844,7.2251200675964355,0.1979341357946396,0.1630942374467849,0.2649691700935364,0.1786329895257949,0.1906303167343139,0.3065886497497558,0.3782677054405212,0.5132809281349182,0.2853166460990906,0.2762812077999115,0.2519104778766632,0.1825915426015854,22.376355019277337,16.23417113405893,20.75388442093193,18.55443792738797,17.906945489540945,18.03320967954552,47.97596732845352
00JRScRc9Wbg9H7ewKSpJ4,matched,119846478.0,"https://cdnt-preview.dzcdn.net/api/1/1/d/b/0/0/db0d6bff5d3f38133ec0c29a7eb61c10.mp3?hdnea=exp=1781686645~acl=/api/1/1/d/b/0/0/db0d6bff5d3f38133ec0c29a7eb61c10.mp3*~data=user_id=0,application_id=42~hmac=55efc1fd86526d1b9a9b0024eca03eaa14976e716d977073a1da8e5befcafd7b",ok,123.046875,,0.3109363317489624,2938.4120275580976,6363.703186224119,0.1034910597668343,-80.2083969116211,73.83865356445312,49.71977996826172,6.88657808303833,5.099624633789063,19.030834197998047,1.4795467853546145,4.3293304443359375,-0.6346573233604431,8.16837215423584,0.6996610164642334,14.224337577819824,6.346953392028809,,v2,0.1247212290763855,1482.688059466225,2433.281680104931,0.11642752245014,55.22885894775391,42.72333526611328,31.110658645629883,20.28166961669922,25.96827507019043,17.259218215942383,15.639427185058594,14.827040672302246,11.040855407714844,11.961356163024902,11.830170631408691,11.430989265441896,11.40552043914795,0.1719010174274444,0.1009216532111167,0.0936944931745529,0.0921421945095062,0.0738320499658584,0.0820631235837936,0.165270984172821,0.4682662487030029,0.5476378798484802,0.422196626663208,0.2713446319103241,0.1989952474832534,24.954172309562,14.33628152882479,17.145503880591082,16.467567640647477,19.294689900765448,17.324876383616424,45.59611813422906
3EiVvEFaXqjTANnX7EMVB3,matched,4080784661.0,"https://cdnt-preview.dzcdn.net/api/1/1/2/b/8/0/2b86510b668cddd4d62ffcae2be0978e.mp3?hdnea=exp=1781686647~acl=/api/1/1/2/b/8/0/2b86510b668cddd4d62ffcae2be0978e.mp3*~data=user_id=0,application_id=42~hmac=bb49e2531facb9495d5f82204b608f230ccd7dd6ff425fbfa2deba59c5252814",ok,129.19921875,,0.1350341886281967,3746.7243987735774,8500.01526823723,0.1327338912538699,-101.35828399658205,38.42736053466797,27.04596710205078,28.07245826721192,22.88928604125977,6.7166032791137695,15.835369110107422,5.459339618682861,5.101964950561523,7.960855960845947,5.784739971160889,10.08269500732422,2.6678221225738525,,v2,0.0337276011705398,750.0744696093726,824.8983871019875,0.0685865182701483,36.74884033203125,23.765857696533203,15.898321151733398,13.160104751586914,13.07402515411377,9.827880859375,10.290197372436523,9.11293125152588,8.29078483581543,9.409749984741213,9.059528350830078,7.837112426757812,7.627486228942871,0.2548811733722687,0.2422638833522796,0.2116580158472061,0.2465240359306335,0.1918594539165496,0.2662283480167389,0.2362780719995498,0.3767296075820923,0.4417333900928497,0.2877780497074127,0.2719255089759826,0.2370685786008834,22.792290246906216,16.71458764296756,20.96918630173872,19.266705951785283,17.23520812604602,16.27852913363583,45.29141545522672
38Ki5H7v4JuDpmTRAuPKBV,matched,4077802301.0,"https://cdnt-preview.dzcdn.net/api/1/1/f/7/5/0/f75310bb90f3d288ecff050db14437ca.mp3?hdnea=exp=1781686659~acl=/api/1/1/f/7/5/0/f75310bb90f3d288ecff050db14437ca.mp3*~data=user_id=0,application_id=42~hmac=d025cd665b0b08d5ceb71144e38720d85015c0d173ec29a37a1315c26753d013",ok,129.19921875,,0.1297424286603927,3120.690526913806,6319.661785869776,0.1364538234084752,-90.57096862792967,36.90192794799805,-12.347658157348633,33.45200729370117,16.777307510375977,16.084680557250977,11.277585983276367,11.75109577178955,2.29211163520813,3.894599914550781,4.165468215942383,8.562394142150879,-3.42789888381958,,v2,0.0251060035079717,737.4967900618637,1189.0410295472157,0.0667433948955112,35.96221160888672,27.60144805908203,26.05388069152832,24.556177139282227,20.90877723693848,15.716375350952148,17.281078338623047,14.529626846313477,15.21105670928955,12.839561462402344,11.725578308105469,10.877787590026855,11.681333541870115,0.1671186238527298,0.2762267589569092,0.2740426063537597,0.4112590253353119,0.2300016283988952,0.2113309204578399,0.2279868125915527,0.2776950299739837,0.3743854463100433,0.2051510214805603,0.2468411028385162,0.1185512095689773,20.297629501339163,16.461867175763278,19.984381518094885,19.93033823582286,18.02866511736701,16.3337889174407,46.26354093262636
51aKSi7iyBm4Q7m4qLRVTe,matched,2972842601.0,"https://cdnt-preview.dzcdn.net/api/1/1/e/f/2/0/ef2509bfec03823a042e1a031acc8f60.mp3?hdnea=exp=1781686661~acl=/api/1/1/e/f/2/0/ef2509bfec03823a042e1a031acc8f60.mp3*~data=user_id=0,application_id=42~hmac=18db2344057da5911c34a3b8fa2e78273274db0a4bc44b37513262a677ceb36c",ok,99.38401442307692,,0.0900319218635559,1387.5268135783372,2911.390728551906,0.0508530560661764,-216.78646850585932,149.92306518554688,-4.766395092010498,7.932102680206299,0.2422961592674255,6.763099670410156,1.5829250812530518,9.630647659301758,2.691127300262451,8.110312461853027,6.156650066375732,10.99327564239502,10.05068588256836,,v2,0.0269066207110881,976.2186343554504,2193.324970968602,0.0437572191087556,102.51319122314452,58.58642959594727,23.85124969482422,18.97127723693848,10.447232246398926,10.208169937133787,7.711260318756103,7.656957626342773,6.8044843673706055,7.612833023071289,7.606170654296875,6.797894477844238,7.208612442016602,0.0301891397684812,0.1469272524118423,0.2407663017511367,0.2093995809555053,0.435057520866394,0.1307087242603302,0.164933830499649,0.2243649214506149,0.1355265825986862,0.2518294155597687,0.0710171312093734,0.1620226204395294,22.14294313661405,16.57151452665438,19.45961554681554,17.84438019803818,17.082314511246803,17.917507790948207,46.70854395226875
